"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","11","54328","0.0-4.0-2.0","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","12","54838","0.0-4.0-0.1","","543pltav36","1","1605125529370","","","","",""
"2131.6850000293925","<p class='stimulus'>Their door bell is ringing</p>","74","html-keyboard-response","13","56971","0.0-4.0-1.1","","543pltav36","1","1605125529370","gram","1","107","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","14","58972","0.0-4.0-2.1","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","15","59483","0.0-4.0-0.2","","543pltav36","1","1605125529370","","","","",""
"1732.274999958463","<p class='stimulus'>The blue whales are migrating</p>","74","html-keyboard-response","16","61216","0.0-4.0-1.2","","543pltav36","1","1605125529370","gram","1","126","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","17","63217","0.0-4.0-2.2","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","18","63726","0.0-4.0-0.3","","543pltav36","1","1605125529370","","","","",""
"1431.014999980107","<p class='stimulus'>The belt is too long</p>","74","html-keyboard-response","19","65159","0.0-4.0-1.3","","543pltav36","1","1605125529370","gram","1","147","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","20","67160","0.0-4.0-2.3","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","21","67671","0.0-4.0-0.4","","543pltav36","1","1605125529370","","","","",""
"1664.5499999867752","<p class='stimulus'>The flowers grow in spring</p>","74","html-keyboard-response","22","69336","0.0-4.0-1.4","","543pltav36","1","1605125529370","gram","1","104","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","23","71338","0.0-4.0-2.4","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","24","71848","0.0-4.0-0.5","","543pltav36","1","1605125529370","","","","",""
"1729.204999981448","<p class='stimulus'>That brown runs horse cried</p>","70","html-keyboard-response","25","73578","0.0-4.0-1.5","","543pltav36","1","1605125529370","control","1","46","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","26","75579","0.0-4.0-2.5","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","27","76089","0.0-4.0-0.6","","543pltav36","1","1605125529370","","","","",""
"1334.2399999964982","<p class='stimulus'>The baker makes good pastries</p>","74","html-keyboard-response","28","77424","0.0-4.0-1.6","","543pltav36","1","1605125529370","gram","1","127","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","29","79425","0.0-4.0-2.6","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","30","79936","0.0-4.0-0.7","","543pltav36","1","1605125529370","","","","",""
"1853.4650000510737","<p class='stimulus'>Your old never uncles there</p>","70","html-keyboard-response","31","81790","0.0-4.0-1.7","","543pltav36","1","1605125529370","control","1","43","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","32","83792","0.0-4.0-2.7","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","33","84302","0.0-4.0-0.8","","543pltav36","1","1605125529370","","","","",""
"2990.6900000059977","<p class='stimulus'>We will for come cold</p>","70","html-keyboard-response","34","87293","0.0-4.0-1.8","","543pltav36","1","1605125529370","control","1","64","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","35","89294","0.0-4.0-2.8","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","36","89804","0.0-4.0-0.9","","543pltav36","1","1605125529370","","","","",""
"1917.4249999923632","<p class='stimulus'>The iron will rust outside</p>","74","html-keyboard-response","37","91722","0.0-4.0-1.9","","543pltav36","1","1605125529370","gram","1","87","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","38","93723","0.0-4.0-2.9","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","39","94233","0.0-4.0-0.10","","543pltav36","1","1605125529370","","","","",""
"1566.5400000289083","<p class='stimulus'>We wish to see you</p>","74","html-keyboard-response","40","95801","0.0-4.0-1.10","","543pltav36","1","1605125529370","gram","1","84","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","41","97802","0.0-4.0-2.10","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","42","98313","0.0-4.0-0.11","","543pltav36","1","1605125529370","","","","",""
"2115.265000029467","<p class='stimulus'>His nice friend best laughs</p>","70","html-keyboard-response","43","100430","0.0-4.0-1.11","","543pltav36","1","1605125529370","transword","1","7","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","44","102431","0.0-4.0-2.11","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","45","102942","0.0-4.0-0.12","","543pltav36","1","1605125529370","","","","",""
"1617.2699999297038","<p class='stimulus'>The famous is beach movie</p>","70","html-keyboard-response","46","104560","0.0-4.0-1.12","","543pltav36","1","1605125529370","control","1","66","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","47","106561","0.0-4.0-2.12","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","48","107072","0.0-4.0-0.13","","543pltav36","1","1605125529370","","","","",""
"1252.1049999631941","<p class='stimulus'>They wanted to sleep more</p>","74","html-keyboard-response","49","108325","0.0-4.0-1.13","","543pltav36","1","1605125529370","gram","1","105","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","50","110326","0.0-4.0-2.13","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","51","110837","0.0-4.0-0.14","","543pltav36","1","1605125529370","","","","",""
"1364.8050000192598","<p class='stimulus'>The young bounces girl eagerly</p>","70","html-keyboard-response","52","112202","0.0-4.0-1.14","","543pltav36","1","1605125529370","transword","1","6","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","53","114204","0.0-4.0-2.14","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","54","114715","0.0-4.0-0.15","","543pltav36","1","1605125529370","","","","",""
"3054.065000033006","<p class='stimulus'>This beautiful panel solar works</p>","70","html-keyboard-response","55","117770","0.0-4.0-1.15","","543pltav36","1","1605125529370","transword","1","25","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","56","119771","0.0-4.0-2.15","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","57","120282","0.0-4.0-0.16","","543pltav36","1","1605125529370","","","","",""
"1623.310000053607","<p class='stimulus'>She eats fruit a salad</p>","70","html-keyboard-response","58","121906","0.0-4.0-1.16","","543pltav36","1","1605125529370","transword","1","27","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","59","123907","0.0-4.0-2.16","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","60","124417","0.0-4.0-0.17","","543pltav36","1","1605125529370","","","","",""
"1920.8199999993667","<p class='stimulus'>The sweet bread is good</p>","74","html-keyboard-response","61","126339","0.0-4.0-1.17","","543pltav36","1","1605125529370","gram","1","85","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","62","128341","0.0-4.0-2.17","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","63","128852","0.0-4.0-0.18","","543pltav36","1","1605125529370","","","","",""
"2465.1799999410287","<p class='stimulus'>His short felt girlfriend dinner</p>","70","html-keyboard-response","64","131318","0.0-4.0-1.18","","543pltav36","1","1605125529370","control","1","63","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","65","133320","0.0-4.0-2.18","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","66","133830","0.0-4.0-0.19","","543pltav36","1","1605125529370","","","","",""
"1352.8449999867007","<p class='stimulus'>The brown bugs were eaten</p>","74","html-keyboard-response","67","135184","0.0-4.0-1.19","","543pltav36","1","1605125529370","gram","1","106","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","68","137185","0.0-4.0-2.19","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","69","137698","0.0-4.0-0.20","","543pltav36","1","1605125529370","","","","",""
"1253.1600000802428","<p class='stimulus'>Our father many loves sick</p>","70","html-keyboard-response","70","138952","0.0-4.0-1.20","","543pltav36","1","1605125529370","control","1","47","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","71","140953","0.0-4.0-2.20","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","72","141463","0.0-4.0-0.21","","543pltav36","1","1605125529370","","","","",""
"1976.6700000036508","<p class='stimulus'>These pretty stones oval roll</p>","70","html-keyboard-response","73","143441","0.0-4.0-1.21","","543pltav36","1","1605125529370","transword","1","23","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","74","145442","0.0-4.0-2.21","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","75","145953","0.0-4.0-0.22","","543pltav36","1","1605125529370","","","","",""
"2773.410000023432","<p class='stimulus'>They have four children altogether</p>","74","html-keyboard-response","76","148727","0.0-4.0-1.22","","543pltav36","1","1605125529370","gram","1","144","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","77","150728","0.0-4.0-2.22","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","78","151238","0.0-4.0-0.23","","543pltav36","1","1605125529370","","","","",""
"1797.0049999421462","<p class='stimulus'>His fine breaks pen easily</p>","70","html-keyboard-response","79","153036","0.0-4.0-1.23","","543pltav36","1","1605125529370","transword","1","26","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","80","155037","0.0-4.0-2.23","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","81","155547","0.0-4.0-0.24","","543pltav36","1","1605125529370","","","","",""
"1469.0649999538437","<p class='stimulus'>The cough syrup was helpful</p>","74","html-keyboard-response","82","157017","0.0-4.0-1.24","","543pltav36","1","1605125529370","gram","1","86","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","83","159018","0.0-4.0-2.24","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","84","159528","0.0-4.0-0.25","","543pltav36","1","1605125529370","","","","",""
"2274.794999975711","<p class='stimulus'>The garden vegetables grew out</p>","74","html-keyboard-response","85","161804","0.0-4.0-1.25","","543pltav36","1","1605125529370","gram","1","143","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","86","163805","0.0-4.0-2.25","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","87","164315","0.0-4.0-0.26","","543pltav36","1","1605125529370","","","","",""
"2714.274999918416","<p class='stimulus'>There should be no problem</p>","74","html-keyboard-response","88","167031","0.0-4.0-1.26","","543pltav36","1","1605125529370","gram","1","103","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","89","169032","0.0-4.0-2.26","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","90","169542","0.0-4.0-0.27","","543pltav36","1","1605125529370","","","","",""
"3266.539999982342","<p class='stimulus'>Her clever sister little passed</p>","70","html-keyboard-response","91","172810","0.0-4.0-1.27","","543pltav36","1","1605125529370","transword","1","5","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","92","174811","0.0-4.0-2.27","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","93","175322","0.0-4.0-0.28","","543pltav36","1","1605125529370","","","","",""
"2075.3399999812245","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","94","177398","0.0-4.0-1.28","","543pltav36","1","1605125529370","gram","1","123","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","95","179399","0.0-4.0-2.28","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","96","179910","0.0-4.0-0.29","","543pltav36","1","1605125529370","","","","",""
"4267.3049999866635","<p class='stimulus'>My wooden is cabin forget</p>","70","html-keyboard-response","97","184178","0.0-4.0-1.29","","543pltav36","1","1605125529370","control","1","44","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","98","186179","0.0-4.0-2.29","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","99","186689","0.0-4.0-0.30","","543pltav36","1","1605125529370","","","","",""
"2316.415000008419","<p class='stimulus'>I finished a making rockular</p>","70","html-keyboard-response","100","189006","0.0-4.0-1.30","","543pltav36","1","1605125529370","control","1","65","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","101","191008","0.0-4.0-2.30","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","102","191518","0.0-4.0-0.31","","543pltav36","1","1605125529370","","","","",""
"3247.9349999921396","<p class='stimulus'>The scared really children fast</p>","70","html-keyboard-response","103","194767","0.0-4.0-1.31","","543pltav36","1","1605125529370","control","1","45","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","104","196768","0.0-4.0-2.31","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","105","197279","0.0-4.0-0.32","","543pltav36","1","1605125529370","","","","",""
"2389.035000000149","<p class='stimulus'>This is her second daughter</p>","74","html-keyboard-response","106","199669","0.0-4.0-1.32","","543pltav36","1","1605125529370","gram","1","145","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","107","201670","0.0-4.0-2.32","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","108","202181","0.0-4.0-0.33","","543pltav36","1","1605125529370","","","","",""
"2507.0400000549853","<p class='stimulus'>She threw out the flour</p>","74","html-keyboard-response","109","204689","0.0-4.0-1.33","","543pltav36","1","1605125529370","gram","1","83","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","110","206690","0.0-4.0-2.33","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","111","207200","0.0-4.0-0.34","","543pltav36","1","1605125529370","","","","",""
"1904.1849999921396","<p class='stimulus'>Her desk has rounded corners</p>","74","html-keyboard-response","112","209105","0.0-4.0-1.34","","543pltav36","1","1605125529370","gram","1","124","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","113","211106","0.0-4.0-2.34","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","114","211617","0.0-4.0-0.35","","543pltav36","1","1605125529370","","","","",""
"1683.915000059642","<p class='stimulus'>The newspaper can be recycled</p>","74","html-keyboard-response","115","213302","0.0-4.0-1.35","","543pltav36","1","1605125529370","gram","1","146","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","116","215303","0.0-4.0-2.35","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","117","215814","0.0-4.0-0.36","","543pltav36","1","1605125529370","","","","",""
"3322.595000034198","<p class='stimulus'>The thin falls rod gently</p>","70","html-keyboard-response","118","219138","0.0-4.0-1.36","","543pltav36","1","1605125529370","transword","1","24","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","119","221138","0.0-4.0-2.36","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","120","221648","0.0-4.0-0.37","","543pltav36","1","1605125529370","","","","",""
"2059.8549999995157","<p class='stimulus'>Her handsome is neighbor moving</p>","70","html-keyboard-response","121","223709","0.0-4.0-1.37","","543pltav36","1","1605125529370","transword","1","4","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","122","225711","0.0-4.0-2.37","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","123","226222","0.0-4.0-0.38","","543pltav36","1","1605125529370","","","","",""
"2081.759999971837","<p class='stimulus'>Their dog very was tomatoes</p>","70","html-keyboard-response","124","228304","0.0-4.0-1.38","","543pltav36","1","1605125529370","control","1","67","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","125","230306","0.0-4.0-2.38","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","126","230817","0.0-4.0-0.39","","543pltav36","1","1605125529370","","","","",""
"2253.4199999645352","<p class='stimulus'>His lawn chair can fold</p>","74","html-keyboard-response","127","233071","0.0-4.0-1.39","","543pltav36","1","1605125529370","gram","1","125","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","128","235072","0.0-4.0-2.39","","543pltav36","1","1605125529370","","","","",""
"2423.2600000686944","You have completed block 1 of 4. You can take a short pause before continuing; press spacebar when you are ready to continue.<br /><br />[Press spacebar to begin the next block.]","32","html-keyboard-response","129","237496","0.0-5.0","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","130","238076","0.0-6.0-0.0","","543pltav36","1","1605125529370","","","","",""
"3362.005000002682","<p class='stimulus'>The huge lights star up</p>","70","html-keyboard-response","131","241439","0.0-6.0-1.0","","543pltav36","1","1605125529370","transword","2","8","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","132","243440","0.0-6.0-2.0","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","133","244020","0.0-6.0-0.1","","543pltav36","1","1605125529370","","","","",""
"1601.8900000490248","<p class='stimulus'>You seem to live dangerously</p>","74","html-keyboard-response","134","245623","0.0-6.0-1.1","","543pltav36","1","1605125529370","gram","2","111","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","135","247624","0.0-6.0-2.1","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","136","248204","0.0-6.0-0.2","","543pltav36","1","1605125529370","","","","",""
"3058.1649999367073","<p class='stimulus'>My friend to likes high</p>","70","html-keyboard-response","137","251263","0.0-6.0-1.2","","543pltav36","1","1605125529370","control","2","72","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","138","253264","0.0-6.0-2.2","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","139","253845","0.0-6.0-0.3","","543pltav36","1","1605125529370","","","","",""
"2557.410000008531","<p class='stimulus'>She often thinks of you</p>","74","html-keyboard-response","140","256403","0.0-6.0-1.3","","543pltav36","1","1605125529370","gram","2","130","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","141","258405","0.0-6.0-2.3","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","142","258985","0.0-6.0-0.4","","543pltav36","1","1605125529370","","","","",""
"2261.640000040643","<p class='stimulus'>The monkey is caged up</p>","74","html-keyboard-response","143","261248","0.0-6.0-1.4","","543pltav36","1","1605125529370","gram","2","110","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","144","263249","0.0-6.0-2.4","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","145","263829","0.0-6.0-0.5","","543pltav36","1","1605125529370","","","","",""
"1560.2600000565872","<p class='stimulus'>Paper burns in the sun</p>","74","html-keyboard-response","146","265390","0.0-6.0-1.5","","543pltav36","1","1605125529370","gram","2","88","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","147","267392","0.0-6.0-2.5","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","148","267971","0.0-6.0-0.6","","543pltav36","1","1605125529370","","","","",""
"2695.62999997288","<p class='stimulus'>I went the to tasty</p>","70","html-keyboard-response","149","270668","0.0-6.0-1.6","","543pltav36","1","1605125529370","control","2","52","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","150","272669","0.0-6.0-2.6","","543pltav36","1","1605125529370","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","151","273249","0.0-6.0-0.7","","543pltav36","1","1605125529370","","","","",""
"1967.3099999781698","<p class='stimulus'>She wants to learn everything</p>","74","html-keyboard-response","152","275217","0.0-6.0-1.7","","543pltav36","1","1605125529370","gram","2","108","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","153","277219","0.0-6.0-2.7","","543pltav36","1","1605125529370","","","","",""
