"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"1414.2600000050152","<p class='stimulus'>The thin falls rod gently</p>","70","html-keyboard-response","10","60394","0.0-4.0-1.0","","435ywfn3u1","1","1605127347513","transword","1","24","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","11","62397","0.0-4.0-2.0","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","12","62948","0.0-4.0-0.1","","435ywfn3u1","1","1605127347513","","","","",""
"2033.7250000011409","<p class='stimulus'>Their dog very was tomatoes</p>","70","html-keyboard-response","13","64982","0.0-4.0-1.1","","435ywfn3u1","1","1605127347513","control","1","67","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","14","66984","0.0-4.0-2.1","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","15","67534","0.0-4.0-0.2","","435ywfn3u1","1","1605127347513","","","","",""
"1218.574999991688","<p class='stimulus'>The iron will rust outside</p>","74","html-keyboard-response","16","68754","0.0-4.0-1.2","","435ywfn3u1","1","1605127347513","gram","1","87","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","17","70755","0.0-4.0-2.2","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","18","71305","0.0-4.0-0.3","","435ywfn3u1","1","1605127347513","","","","",""
"1371.8800000060583","<p class='stimulus'>The cough syrup was helpful</p>","74","html-keyboard-response","19","72678","0.0-4.0-1.3","","435ywfn3u1","1","1605127347513","gram","1","86","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","20","74680","0.0-4.0-2.3","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","21","75230","0.0-4.0-0.4","","435ywfn3u1","1","1605127347513","","","","",""
"1327.8050000080839","<p class='stimulus'>Our father many loves sick</p>","70","html-keyboard-response","22","76559","0.0-4.0-1.4","","435ywfn3u1","1","1605127347513","control","1","47","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","23","78561","0.0-4.0-2.4","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","24","79112","0.0-4.0-0.5","","435ywfn3u1","1","1605127347513","","","","",""
"1506.4899999997579","<p class='stimulus'>The young bounces girl eagerly</p>","70","html-keyboard-response","25","80619","0.0-4.0-1.5","","435ywfn3u1","1","1605127347513","transword","1","6","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","26","82620","0.0-4.0-2.5","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","27","83171","0.0-4.0-0.6","","435ywfn3u1","1","1605127347513","","","","",""
"1374.3049999902723","<p class='stimulus'>His lawn chair can fold</p>","74","html-keyboard-response","28","84546","0.0-4.0-1.6","","435ywfn3u1","1","1605127347513","gram","1","125","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","29","86547","0.0-4.0-2.6","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","30","87097","0.0-4.0-0.7","","435ywfn3u1","1","1605127347513","","","","",""
"1400.2049999980954","<p class='stimulus'>This is her second daughter</p>","74","html-keyboard-response","31","88498","0.0-4.0-1.7","","435ywfn3u1","1","1605127347513","gram","1","145","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","32","90500","0.0-4.0-2.7","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","33","91050","0.0-4.0-0.8","","435ywfn3u1","1","1605127347513","","","","",""
"1453.0699999886565","<p class='stimulus'>His fine breaks pen easily</p>","70","html-keyboard-response","34","92504","0.0-4.0-1.8","","435ywfn3u1","1","1605127347513","transword","1","26","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","35","94506","0.0-4.0-2.8","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","36","95057","0.0-4.0-0.9","","435ywfn3u1","1","1605127347513","","","","",""
"1939.6449999912875","<p class='stimulus'>The garden vegetables grew out</p>","74","html-keyboard-response","37","96997","0.0-4.0-1.9","","435ywfn3u1","1","1605127347513","gram","1","143","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","38","98998","0.0-4.0-2.9","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","39","99549","0.0-4.0-0.10","","435ywfn3u1","1","1605127347513","","","","",""
"1887.7300000021933","<p class='stimulus'>They have four children altogether</p>","74","html-keyboard-response","40","101437","0.0-4.0-1.10","","435ywfn3u1","1","1605127347513","gram","1","144","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","41","103439","0.0-4.0-2.10","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","42","103989","0.0-4.0-0.11","","435ywfn3u1","1","1605127347513","","","","",""
"1233.8549999985844","<p class='stimulus'>They wanted to sleep more</p>","74","html-keyboard-response","43","105223","0.0-4.0-1.11","","435ywfn3u1","1","1605127347513","gram","1","105","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","44","107226","0.0-4.0-2.11","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","45","107776","0.0-4.0-0.12","","435ywfn3u1","1","1605127347513","","","","",""
"1555.064999993192","<p class='stimulus'>His short felt girlfriend dinner</p>","70","html-keyboard-response","46","109332","0.0-4.0-1.12","","435ywfn3u1","1","1605127347513","control","1","63","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","47","111334","0.0-4.0-2.12","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","48","111884","0.0-4.0-0.13","","435ywfn3u1","1","1605127347513","","","","",""
"1410.2050000074087","<p class='stimulus'>The brown bugs were eaten</p>","74","html-keyboard-response","49","113295","0.0-4.0-1.13","","435ywfn3u1","1","1605127347513","gram","1","106","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","50","115296","0.0-4.0-2.13","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","51","115847","0.0-4.0-0.14","","435ywfn3u1","1","1605127347513","","","","",""
"1276.144999996177","<p class='stimulus'>The famous is beach movie</p>","70","html-keyboard-response","52","117124","0.0-4.0-1.14","","435ywfn3u1","1","1605127347513","control","1","66","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","53","119126","0.0-4.0-2.14","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","54","119676","0.0-4.0-0.15","","435ywfn3u1","1","1605127347513","","","","",""
"995.6499999971129","<p class='stimulus'>The belt is too long</p>","74","html-keyboard-response","55","120672","0.0-4.0-1.15","","435ywfn3u1","1","1605127347513","gram","1","147","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","56","122673","0.0-4.0-2.15","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","57","123224","0.0-4.0-0.16","","435ywfn3u1","1","1605127347513","","","","",""
"1584.4450000004144","<p class='stimulus'>These pretty stones oval roll</p>","70","html-keyboard-response","58","124809","0.0-4.0-1.16","","435ywfn3u1","1","1605127347513","transword","1","23","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","59","126811","0.0-4.0-2.16","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","60","127362","0.0-4.0-0.17","","435ywfn3u1","1","1605127347513","","","","",""
"1378.2899999932852","<p class='stimulus'>I finished a making rockular</p>","70","html-keyboard-response","61","128741","0.0-4.0-1.17","","435ywfn3u1","1","1605127347513","control","1","65","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","62","130742","0.0-4.0-2.17","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","63","131293","0.0-4.0-0.18","","435ywfn3u1","1","1605127347513","","","","",""
"1535.8950000081677","<p class='stimulus'>The baker makes good pastries</p>","74","html-keyboard-response","64","132830","0.0-4.0-1.18","","435ywfn3u1","1","1605127347513","gram","1","127","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","65","134831","0.0-4.0-2.18","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","66","135382","0.0-4.0-0.19","","435ywfn3u1","1","1605127347513","","","","",""
"979.3849999987287","<p class='stimulus'>She eats fruit a salad</p>","74","html-keyboard-response","67","136362","0.0-4.0-1.19","","435ywfn3u1","1","1605127347513","transword","1","27","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","68","138363","0.0-4.0-2.19","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","69","138916","0.0-4.0-0.20","","435ywfn3u1","1","1605127347513","","","","",""
"1527.7700000006007","<p class='stimulus'>Her desk has rounded corners</p>","74","html-keyboard-response","70","140444","0.0-4.0-1.20","","435ywfn3u1","1","1605127347513","gram","1","124","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","71","142447","0.0-4.0-2.20","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","72","142997","0.0-4.0-0.21","","435ywfn3u1","1","1605127347513","","","","",""
"2129.159999996773","<p class='stimulus'>Your old never uncles there</p>","70","html-keyboard-response","73","145127","0.0-4.0-1.21","","435ywfn3u1","1","1605127347513","control","1","43","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","74","147128","0.0-4.0-2.21","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","75","147678","0.0-4.0-0.22","","435ywfn3u1","1","1605127347513","","","","",""
"1501.8100000015693","<p class='stimulus'>The scared really children fast</p>","70","html-keyboard-response","76","149180","0.0-4.0-1.22","","435ywfn3u1","1","1605127347513","control","1","45","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","77","151182","0.0-4.0-2.22","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","78","151732","0.0-4.0-0.23","","435ywfn3u1","1","1605127347513","","","","",""
"1518.530000001192","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","79","153251","0.0-4.0-1.23","","435ywfn3u1","1","1605127347513","gram","1","123","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","80","155253","0.0-4.0-2.23","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","81","155803","0.0-4.0-0.24","","435ywfn3u1","1","1605127347513","","","","",""
"1319.2149999958929","<p class='stimulus'>We will for come cold</p>","70","html-keyboard-response","82","157123","0.0-4.0-1.24","","435ywfn3u1","1","1605127347513","control","1","64","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","83","159125","0.0-4.0-2.24","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","84","159675","0.0-4.0-0.25","","435ywfn3u1","1","1605127347513","","","","",""
"1633.2350000011502","<p class='stimulus'>That brown runs horse cried</p>","70","html-keyboard-response","85","161309","0.0-4.0-1.25","","435ywfn3u1","1","1605127347513","control","1","46","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","86","163311","0.0-4.0-2.25","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","87","163861","0.0-4.0-0.26","","435ywfn3u1","1","1605127347513","","","","",""
"1126.139999993029","<p class='stimulus'>The sweet bread is good</p>","74","html-keyboard-response","88","164988","0.0-4.0-1.26","","435ywfn3u1","1","1605127347513","gram","1","85","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","89","166989","0.0-4.0-2.26","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","90","167539","0.0-4.0-0.27","","435ywfn3u1","1","1605127347513","","","","",""
"1309.594999998808","<p class='stimulus'>The blue whales are migrating</p>","74","html-keyboard-response","91","168849","0.0-4.0-1.27","","435ywfn3u1","1","1605127347513","gram","1","126","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","92","170851","0.0-4.0-2.27","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","93","171401","0.0-4.0-0.28","","435ywfn3u1","1","1605127347513","","","","",""
"1875.240000008489","<p class='stimulus'>His nice friend best laughs</p>","70","html-keyboard-response","94","173277","0.0-4.0-1.28","","435ywfn3u1","1","1605127347513","transword","1","7","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","95","175279","0.0-4.0-2.28","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","96","175829","0.0-4.0-0.29","","435ywfn3u1","1","1605127347513","","","","",""
"1720.5600000015693","<p class='stimulus'>Their door bell is ringing</p>","74","html-keyboard-response","97","177551","0.0-4.0-1.29","","435ywfn3u1","1","1605127347513","gram","1","107","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","98","179552","0.0-4.0-2.29","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","99","180103","0.0-4.0-0.30","","435ywfn3u1","1","1605127347513","","","","",""
"1469.4849999941653","<p class='stimulus'>There should be no problem</p>","74","html-keyboard-response","100","181573","0.0-4.0-1.30","","435ywfn3u1","1","1605127347513","gram","1","103","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","101","183575","0.0-4.0-2.30","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","102","184125","0.0-4.0-0.31","","435ywfn3u1","1","1605127347513","","","","",""
"1306.9899999973131","<p class='stimulus'>My wooden is cabin forget</p>","70","html-keyboard-response","103","185433","0.0-4.0-1.31","","435ywfn3u1","1","1605127347513","control","1","44","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","104","187434","0.0-4.0-2.31","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","105","187984","0.0-4.0-0.32","","435ywfn3u1","1","1605127347513","","","","",""
"1387.3900000035064","<p class='stimulus'>Her handsome is neighbor moving</p>","70","html-keyboard-response","106","189372","0.0-4.0-1.32","","435ywfn3u1","1","1605127347513","transword","1","4","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","107","191374","0.0-4.0-2.32","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","108","191923","0.0-4.0-0.33","","435ywfn3u1","1","1605127347513","","","","",""
"1843.829999997979","<p class='stimulus'>Her clever sister little passed</p>","70","html-keyboard-response","109","193768","0.0-4.0-1.33","","435ywfn3u1","1","1605127347513","transword","1","5","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","110","195769","0.0-4.0-2.33","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","111","196320","0.0-4.0-0.34","","435ywfn3u1","1","1605127347513","","","","",""
"1763.359999997192","<p class='stimulus'>The flowers grow in spring</p>","74","html-keyboard-response","112","198084","0.0-4.0-1.34","","435ywfn3u1","1","1605127347513","gram","1","104","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","113","200086","0.0-4.0-2.34","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","114","200637","0.0-4.0-0.35","","435ywfn3u1","1","1605127347513","","","","",""
"1494.4149999937508","<p class='stimulus'>You should leave really now</p>","70","html-keyboard-response","115","202133","0.0-4.0-1.35","","435ywfn3u1","1","1605127347513","transword","1","3","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","116","204134","0.0-4.0-2.35","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","117","204684","0.0-4.0-0.36","","435ywfn3u1","1","1605127347513","","","","",""
"2503.7349999911385","<p class='stimulus'>This beautiful panel solar works</p>","70","html-keyboard-response","118","207189","0.0-4.0-1.36","","435ywfn3u1","1","1605127347513","transword","1","25","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","119","209190","0.0-4.0-2.36","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","120","209741","0.0-4.0-0.37","","435ywfn3u1","1","1605127347513","","","","",""
"1370.260000010603","<p class='stimulus'>She threw out the flour</p>","74","html-keyboard-response","121","211112","0.0-4.0-1.37","","435ywfn3u1","1","1605127347513","gram","1","83","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","122","213113","0.0-4.0-2.37","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","123","213663","0.0-4.0-0.38","","435ywfn3u1","1","1605127347513","","","","",""
"1669.2449999973178","<p class='stimulus'>The newspaper can be recycled</p>","74","html-keyboard-response","124","215334","0.0-4.0-1.38","","435ywfn3u1","1","1605127347513","gram","1","146","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","125","217335","0.0-4.0-2.38","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","126","217886","0.0-4.0-0.39","","435ywfn3u1","1","1605127347513","","","","",""
"1088.994999998249","<p class='stimulus'>We wish to see you</p>","74","html-keyboard-response","127","218976","0.0-4.0-1.39","","435ywfn3u1","1","1605127347513","gram","1","84","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","128","220978","0.0-4.0-2.39","","435ywfn3u1","1","1605127347513","","","","",""
"3282.6050000003306","You have completed block 1 of 4. You can take a short pause before continuing; press spacebar when you are ready to continue.<br /><br />[Press spacebar to begin the next block.]","32","html-keyboard-response","129","224261","0.0-5.0","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","130","224894","0.0-6.0-0.0","","435ywfn3u1","1","1605127347513","","","","",""
"1347.5800000014715","<p class='stimulus'>That poor can man walk</p>","70","html-keyboard-response","131","226243","0.0-6.0-1.0","","435ywfn3u1","1","1605127347513","transword","2","29","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","132","228244","0.0-6.0-2.0","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","133","228877","0.0-6.0-0.1","","435ywfn3u1","1","1605127347513","","","","",""
"1310.8900000079302","<p class='stimulus'>We want to you thirsty</p>","70","html-keyboard-response","134","230189","0.0-6.0-1.1","","435ywfn3u1","1","1605127347513","control","2","70","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","135","232190","0.0-6.0-2.1","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","136","232824","0.0-6.0-0.2","","435ywfn3u1","1","1605127347513","","","","",""
"1118.3400000008987","<p class='stimulus'>You seem to live dangerously</p>","74","html-keyboard-response","137","233943","0.0-6.0-1.2","","435ywfn3u1","1","1605127347513","gram","2","111","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","138","235944","0.0-6.0-2.2","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","139","236578","0.0-6.0-0.3","","435ywfn3u1","1","1605127347513","","","","",""
"894.8050000035437","<p class='stimulus'>There are so many people</p>","74","html-keyboard-response","140","237473","0.0-6.0-1.3","","435ywfn3u1","1","1605127347513","gram","2","90","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","141","239474","0.0-6.0-2.3","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","142","240107","0.0-6.0-0.4","","435ywfn3u1","1","1605127347513","","","","",""
"1488.3050000062212","<p class='stimulus'>Your elderly wants uncle everything</p>","70","html-keyboard-response","143","241596","0.0-6.0-1.4","","435ywfn3u1","1","1605127347513","transword","2","10","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","144","243597","0.0-6.0-2.4","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","145","244231","0.0-6.0-0.5","","435ywfn3u1","1","1605127347513","","","","",""
"1313.2499999919673","<p class='stimulus'>Your two are nephews go</p>","70","html-keyboard-response","146","245545","0.0-6.0-1.5","","435ywfn3u1","1","1605127347513","control","2","69","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","147","247546","0.0-6.0-2.5","","435ywfn3u1","1","1605127347513","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","148","248180","0.0-6.0-0.6","","435ywfn3u1","1","1605127347513","","","","",""
