"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","14","43043","0.0-4.0-2.1","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","15","43618","0.0-4.0-0.2","","rdn1rlubt2","1","1605123573164","","","","",""
"1255","<p class='stimulus'>Her handsome is neighbor moving</p>","70","html-keyboard-response","16","44877","0.0-4.0-1.2","","rdn1rlubt2","1","1605123573164","transword","1","4","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","17","46893","0.0-4.0-2.2","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","18","47464","0.0-4.0-0.3","","rdn1rlubt2","1","1605123573164","","","","",""
"1115","<p class='stimulus'>His lawn chair can fold</p>","74","html-keyboard-response","19","48582","0.0-4.0-1.3","","rdn1rlubt2","1","1605123573164","gram","1","125","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","20","50593","0.0-4.0-2.3","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","21","51171","0.0-4.0-0.4","","rdn1rlubt2","1","1605123573164","","","","",""
"807","<p class='stimulus'>They wanted to sleep more</p>","74","html-keyboard-response","22","51982","0.0-4.0-1.4","","rdn1rlubt2","1","1605123573164","gram","1","105","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","23","53996","0.0-4.0-2.4","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","24","54570","0.0-4.0-0.5","","rdn1rlubt2","1","1605123573164","","","","",""
"1147","<p class='stimulus'>This beautiful panel solar works</p>","70","html-keyboard-response","25","55721","0.0-4.0-1.5","","rdn1rlubt2","1","1605123573164","transword","1","25","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","26","57732","0.0-4.0-2.5","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","27","58297","0.0-4.0-0.6","","rdn1rlubt2","1","1605123573164","","","","",""
"1127","<p class='stimulus'>She eats fruit a salad</p>","70","html-keyboard-response","28","59425","0.0-4.0-1.6","","rdn1rlubt2","1","1605123573164","transword","1","27","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","29","61431","0.0-4.0-2.6","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","30","62011","0.0-4.0-0.7","","rdn1rlubt2","1","1605123573164","","","","",""
"965","<p class='stimulus'>The famous is beach movie</p>","70","html-keyboard-response","31","62976","0.0-4.0-1.7","","rdn1rlubt2","1","1605123573164","control","1","66","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","32","64991","0.0-4.0-2.7","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","33","65565","0.0-4.0-0.8","","rdn1rlubt2","1","1605123573164","","","","",""
"1391","<p class='stimulus'>The baker makes good pastries</p>","74","html-keyboard-response","34","66957","0.0-4.0-1.8","","rdn1rlubt2","1","1605123573164","gram","1","127","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","35","68971","0.0-4.0-2.8","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","36","69544","0.0-4.0-0.9","","rdn1rlubt2","1","1605123573164","","","","",""
"1390","<p class='stimulus'>The young bounces girl eagerly</p>","70","html-keyboard-response","37","70937","0.0-4.0-1.9","","rdn1rlubt2","1","1605123573164","transword","1","6","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","38","72951","0.0-4.0-2.9","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","39","73515","0.0-4.0-0.10","","rdn1rlubt2","1","1605123573164","","","","",""
"1165","<p class='stimulus'>Their dog very was tomatoes</p>","70","html-keyboard-response","40","74682","0.0-4.0-1.10","","rdn1rlubt2","1","1605123573164","control","1","67","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","41","76688","0.0-4.0-2.10","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","42","77265","0.0-4.0-0.11","","rdn1rlubt2","1","1605123573164","","","","",""
"1205","<p class='stimulus'>The scared really children fast</p>","70","html-keyboard-response","43","78473","0.0-4.0-1.11","","rdn1rlubt2","1","1605123573164","control","1","45","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","44","80473","0.0-4.0-2.11","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","45","81053","0.0-4.0-0.12","","rdn1rlubt2","1","1605123573164","","","","",""
"1268","<p class='stimulus'>Your old never uncles there</p>","70","html-keyboard-response","46","82324","0.0-4.0-1.12","","rdn1rlubt2","1","1605123573164","control","1","43","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","47","84335","0.0-4.0-2.12","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","48","84920","0.0-4.0-0.13","","rdn1rlubt2","1","1605123573164","","","","",""
"1261","<p class='stimulus'>You should leave really now</p>","70","html-keyboard-response","49","86183","0.0-4.0-1.13","","rdn1rlubt2","1","1605123573164","transword","1","3","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","50","88195","0.0-4.0-2.13","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","51","88769","0.0-4.0-0.14","","rdn1rlubt2","1","1605123573164","","","","",""
"1383","<p class='stimulus'>The belt is too long</p>","74","html-keyboard-response","52","90157","0.0-4.0-1.14","","rdn1rlubt2","1","1605123573164","gram","1","147","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","53","92166","0.0-4.0-2.14","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","54","92740","0.0-4.0-0.15","","rdn1rlubt2","1","1605123573164","","","","",""
"1206","<p class='stimulus'>I finished a making rockular</p>","70","html-keyboard-response","55","93949","0.0-4.0-1.15","","rdn1rlubt2","1","1605123573164","control","1","65","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","56","95960","0.0-4.0-2.15","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","57","96533","0.0-4.0-0.16","","rdn1rlubt2","1","1605123573164","","","","",""
"1196","<p class='stimulus'>This is her second daughter</p>","74","html-keyboard-response","58","97732","0.0-4.0-1.16","","rdn1rlubt2","1","1605123573164","gram","1","145","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","59","99741","0.0-4.0-2.16","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","60","100320","0.0-4.0-0.17","","rdn1rlubt2","1","1605123573164","","","","",""
"1256","<p class='stimulus'>They have four children altogether</p>","74","html-keyboard-response","61","101579","0.0-4.0-1.17","","rdn1rlubt2","1","1605123573164","gram","1","144","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","62","103583","0.0-4.0-2.17","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","63","104159","0.0-4.0-0.18","","rdn1rlubt2","1","1605123573164","","","","",""
"1103","<p class='stimulus'>The brown bugs were eaten</p>","74","html-keyboard-response","64","105264","0.0-4.0-1.18","","rdn1rlubt2","1","1605123573164","gram","1","106","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","65","107269","0.0-4.0-2.18","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","66","107842","0.0-4.0-0.19","","rdn1rlubt2","1","1605123573164","","","","",""
"1124","<p class='stimulus'>We will for come cold</p>","70","html-keyboard-response","67","108969","0.0-4.0-1.19","","rdn1rlubt2","1","1605123573164","control","1","64","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","68","110978","0.0-4.0-2.19","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","69","111554","0.0-4.0-0.20","","rdn1rlubt2","1","1605123573164","","","","",""
"1367","<p class='stimulus'>His short felt girlfriend dinner</p>","70","html-keyboard-response","70","112923","0.0-4.0-1.20","","rdn1rlubt2","1","1605123573164","control","1","63","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","71","114936","0.0-4.0-2.20","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","72","115511","0.0-4.0-0.21","","rdn1rlubt2","1","1605123573164","","","","",""
"2432","<p class='stimulus'>Her clever sister little passed</p>","70","html-keyboard-response","73","117945","0.0-4.0-1.21","","rdn1rlubt2","1","1605123573164","transword","1","5","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","74","119950","0.0-4.0-2.21","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","75","120525","0.0-4.0-0.22","","rdn1rlubt2","1","1605123573164","","","","",""
"1206","<p class='stimulus'>Our father many loves sick</p>","70","html-keyboard-response","76","121733","0.0-4.0-1.22","","rdn1rlubt2","1","1605123573164","control","1","47","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","77","123746","0.0-4.0-2.22","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","78","124311","0.0-4.0-0.23","","rdn1rlubt2","1","1605123573164","","","","",""
"1544","<p class='stimulus'>These pretty stones oval roll</p>","70","html-keyboard-response","79","125857","0.0-4.0-1.23","","rdn1rlubt2","1","1605123573164","transword","1","23","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","80","127861","0.0-4.0-2.23","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","81","128436","0.0-4.0-0.24","","rdn1rlubt2","1","1605123573164","","","","",""
"1569","<p class='stimulus'>The iron will rust outside</p>","74","html-keyboard-response","82","130007","0.0-4.0-1.24","","rdn1rlubt2","1","1605123573164","gram","1","87","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","83","132009","0.0-4.0-2.24","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","84","132584","0.0-4.0-0.25","","rdn1rlubt2","1","1605123573164","","","","",""
"748","<p class='stimulus'>We wish to see you</p>","74","html-keyboard-response","85","133335","0.0-4.0-1.25","","rdn1rlubt2","1","1605123573164","gram","1","84","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","86","135348","0.0-4.0-2.25","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","87","135922","0.0-4.0-0.26","","rdn1rlubt2","1","1605123573164","","","","",""
"1569","<p class='stimulus'>That brown runs horse cried</p>","70","html-keyboard-response","88","137492","0.0-4.0-1.26","","rdn1rlubt2","1","1605123573164","control","1","46","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","89","139504","0.0-4.0-2.26","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","90","140081","0.0-4.0-0.27","","rdn1rlubt2","1","1605123573164","","","","",""
"1612","<p class='stimulus'>The newspaper can be recycled</p>","74","html-keyboard-response","91","141697","0.0-4.0-1.27","","rdn1rlubt2","1","1605123573164","gram","1","146","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","92","143700","0.0-4.0-2.27","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","93","144272","0.0-4.0-0.28","","rdn1rlubt2","1","1605123573164","","","","",""
"938","<p class='stimulus'>There should be no problem</p>","74","html-keyboard-response","94","145211","0.0-4.0-1.28","","rdn1rlubt2","1","1605123573164","gram","1","103","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","95","147215","0.0-4.0-2.28","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","96","147790","0.0-4.0-0.29","","rdn1rlubt2","1","1605123573164","","","","",""
"894","<p class='stimulus'>The sweet bread is good</p>","74","html-keyboard-response","97","148687","0.0-4.0-1.29","","rdn1rlubt2","1","1605123573164","gram","1","85","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","98","150700","0.0-4.0-2.29","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","99","151279","0.0-4.0-0.30","","rdn1rlubt2","1","1605123573164","","","","",""
"983","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","100","152263","0.0-4.0-1.30","","rdn1rlubt2","1","1605123573164","gram","1","123","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","101","154270","0.0-4.0-2.30","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","102","154845","0.0-4.0-0.31","","rdn1rlubt2","1","1605123573164","","","","",""
"1429","<p class='stimulus'>The garden vegetables grew out</p>","74","html-keyboard-response","103","156277","0.0-4.0-1.31","","rdn1rlubt2","1","1605123573164","gram","1","143","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","104","158291","0.0-4.0-2.31","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","105","158867","0.0-4.0-0.32","","rdn1rlubt2","1","1605123573164","","","","",""
"1384","<p class='stimulus'>His nice friend best laughs</p>","70","html-keyboard-response","106","160252","0.0-4.0-1.32","","rdn1rlubt2","1","1605123573164","transword","1","7","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","107","162257","0.0-4.0-2.32","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","108","162833","0.0-4.0-0.33","","rdn1rlubt2","1","1605123573164","","","","",""
"1271","<p class='stimulus'>She threw out the flour</p>","74","html-keyboard-response","109","164106","0.0-4.0-1.33","","rdn1rlubt2","1","1605123573164","gram","1","83","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","110","166120","0.0-4.0-2.33","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","111","166693","0.0-4.0-0.34","","rdn1rlubt2","1","1605123573164","","","","",""
"987","<p class='stimulus'>The cough syrup was helpful</p>","74","html-keyboard-response","112","167683","0.0-4.0-1.34","","rdn1rlubt2","1","1605123573164","gram","1","86","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","113","169692","0.0-4.0-2.34","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","114","170265","0.0-4.0-0.35","","rdn1rlubt2","1","1605123573164","","","","",""
"1090","<p class='stimulus'>The flowers grow in spring</p>","74","html-keyboard-response","115","171357","0.0-4.0-1.35","","rdn1rlubt2","1","1605123573164","gram","1","104","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","116","173370","0.0-4.0-2.35","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","117","173947","0.0-4.0-0.36","","rdn1rlubt2","1","1605123573164","","","","",""
"1469","<p class='stimulus'>His fine breaks pen easily</p>","70","html-keyboard-response","118","175418","0.0-4.0-1.36","","rdn1rlubt2","1","1605123573164","transword","1","26","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","119","177432","0.0-4.0-2.36","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","120","178003","0.0-4.0-0.37","","rdn1rlubt2","1","1605123573164","","","","",""
"1040","<p class='stimulus'>The blue whales are migrating</p>","74","html-keyboard-response","121","179044","0.0-4.0-1.37","","rdn1rlubt2","1","1605123573164","gram","1","126","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","122","181053","0.0-4.0-2.37","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","123","181627","0.0-4.0-0.38","","rdn1rlubt2","1","1605123573164","","","","",""
"1468","<p class='stimulus'>Their door bell is ringing</p>","74","html-keyboard-response","124","183097","0.0-4.0-1.38","","rdn1rlubt2","1","1605123573164","gram","1","107","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","125","185112","0.0-4.0-2.38","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","126","185686","0.0-4.0-0.39","","rdn1rlubt2","1","1605123573164","","","","",""
"1357","<p class='stimulus'>The thin falls rod gently</p>","70","html-keyboard-response","127","187045","0.0-4.0-1.39","","rdn1rlubt2","1","1605123573164","transword","1","24","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","128","189048","0.0-4.0-2.39","","rdn1rlubt2","1","1605123573164","","","","",""
"2223","You have completed block 1 of 4. You can take a short pause before continuing; press spacebar when you are ready to continue.<br /><br />[Press spacebar to begin the next block.]","32","html-keyboard-response","129","191273","0.0-5.0","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","130","191802","0.0-6.0-0.0","","rdn1rlubt2","1","1605123573164","","","","",""
"1440","<p class='stimulus'>They want destroy to themselves</p>","70","html-keyboard-response","131","193245","0.0-6.0-1.0","","rdn1rlubt2","1","1605123573164","transword","2","32","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","132","195258","0.0-6.0-2.0","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","133","195789","0.0-6.0-0.1","","rdn1rlubt2","1","1605123573164","","","","",""
"824","<p class='stimulus'>I went the to tasty</p>","70","html-keyboard-response","134","196616","0.0-6.0-1.1","","rdn1rlubt2","1","1605123573164","control","2","52","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","135","198627","0.0-6.0-2.1","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","136","199155","0.0-6.0-0.2","","rdn1rlubt2","1","1605123573164","","","","",""
"1366","<p class='stimulus'>Your elderly wants uncle everything</p>","70","html-keyboard-response","137","200524","0.0-6.0-1.2","","rdn1rlubt2","1","1605123573164","transword","2","10","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","138","202536","0.0-6.0-2.2","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","139","203066","0.0-6.0-0.3","","rdn1rlubt2","1","1605123573164","","","","",""
"758","<p class='stimulus'>You are just too afraid</p>","74","html-keyboard-response","140","203828","0.0-6.0-1.3","","rdn1rlubt2","1","1605123573164","gram","2","91","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","141","205841","0.0-6.0-2.3","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","142","206371","0.0-6.0-0.4","","rdn1rlubt2","1","1605123573164","","","","",""
"985","<p class='stimulus'>My fresh is watermelon cinema</p>","70","html-keyboard-response","143","207359","0.0-6.0-1.4","","rdn1rlubt2","1","1605123573164","control","2","51","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","144","209361","0.0-6.0-2.4","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","145","209891","0.0-6.0-0.5","","rdn1rlubt2","1","1605123573164","","","","",""
"1151","<p class='stimulus'>The huge lights star up</p>","70","html-keyboard-response","146","211043","0.0-6.0-1.5","","rdn1rlubt2","1","1605123573164","transword","2","8","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","147","213052","0.0-6.0-2.5","","rdn1rlubt2","1","1605123573164","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","148","213582","0.0-6.0-0.6","","rdn1rlubt2","1","1605123573164","","","","",""
"1461","<p class='stimulus'>Her young smiled kid fish</p>","70","html-keyboard-response","149","215044","0.0-6.0-1.6","","rdn1rlubt2","1","1605123573164","control","2","50","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","150","217047","0.0-6.0-2.6","","rdn1rlubt2","1","1605123573164","","","","",""
