"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","72","135867","0.0-4.0-0.21","","hy9tou1xc0","1","1605125429412","","","","",""
"2932.8599995933473","<p class='stimulus'>Your old never uncles there</p>","70","html-keyboard-response","73","138801","0.0-4.0-1.21","","hy9tou1xc0","1","1605125429412","control","1","43","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","74","140802","0.0-4.0-2.21","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","75","141445","0.0-4.0-0.22","","hy9tou1xc0","1","1605125429412","","","","",""
"2313.2550003938377","<p class='stimulus'>We wish to see you</p>","70","html-keyboard-response","76","143759","0.0-4.0-1.22","","hy9tou1xc0","1","1605125429412","gram","1","84","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","77","145760","0.0-4.0-2.22","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","78","146403","0.0-4.0-0.23","","hy9tou1xc0","1","1605125429412","","","","",""
"4508.704999927431","<p class='stimulus'>We will for come cold</p>","70","html-keyboard-response","79","150913","0.0-4.0-1.23","","hy9tou1xc0","1","1605125429412","control","1","64","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","80","152915","0.0-4.0-2.23","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","81","153558","0.0-4.0-0.24","","hy9tou1xc0","1","1605125429412","","","","",""
"2832.1500001475215","<p class='stimulus'>This is her second daughter</p>","74","html-keyboard-response","82","156391","0.0-4.0-1.24","","hy9tou1xc0","1","1605125429412","gram","1","145","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","83","158393","0.0-4.0-2.24","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","84","159035","0.0-4.0-0.25","","hy9tou1xc0","1","1605125429412","","","","",""
"2100.4900000989437","<p class='stimulus'>These pretty stones oval roll</p>","70","html-keyboard-response","85","161137","0.0-4.0-1.25","","hy9tou1xc0","1","1605125429412","transword","1","23","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","86","163137","0.0-4.0-2.25","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","87","163780","0.0-4.0-0.26","","hy9tou1xc0","1","1605125429412","","","","",""
"2562.7049999311566","<p class='stimulus'>His lawn chair can fold</p>","74","html-keyboard-response","88","166343","0.0-4.0-1.26","","hy9tou1xc0","1","1605125429412","gram","1","125","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","89","168344","0.0-4.0-2.26","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","90","168987","0.0-4.0-0.27","","hy9tou1xc0","1","1605125429412","","","","",""
"1891.5750002488494","<p class='stimulus'>Her desk has rounded corners</p>","74","html-keyboard-response","91","170879","0.0-4.0-1.27","","hy9tou1xc0","1","1605125429412","gram","1","124","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","92","172881","0.0-4.0-2.27","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","93","173524","0.0-4.0-0.28","","hy9tou1xc0","1","1605125429412","","","","",""
"2564.1949996352196","<p class='stimulus'>Her clever sister little passed</p>","70","html-keyboard-response","94","176089","0.0-4.0-1.28","","hy9tou1xc0","1","1605125429412","transword","1","5","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","95","178090","0.0-4.0-2.28","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","96","178733","0.0-4.0-0.29","","hy9tou1xc0","1","1605125429412","","","","",""
"2425.4450001753867","<p class='stimulus'>His short felt girlfriend dinner</p>","70","html-keyboard-response","97","181159","0.0-4.0-1.29","","hy9tou1xc0","1","1605125429412","control","1","63","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","98","183160","0.0-4.0-2.29","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","99","183803","0.0-4.0-0.30","","hy9tou1xc0","1","1605125429412","","","","",""
"2340.685000177473","<p class='stimulus'>The sweet bread is good</p>","74","html-keyboard-response","100","186145","0.0-4.0-1.30","","hy9tou1xc0","1","1605125429412","gram","1","85","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","101","188146","0.0-4.0-2.30","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","102","188789","0.0-4.0-0.31","","hy9tou1xc0","1","1605125429412","","","","",""
"3626.494999974966","<p class='stimulus'>Her handsome is neighbor moving</p>","70","html-keyboard-response","103","192416","0.0-4.0-1.31","","hy9tou1xc0","1","1605125429412","transword","1","4","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","104","194418","0.0-4.0-2.31","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","105","195060","0.0-4.0-0.32","","hy9tou1xc0","1","1605125429412","","","","",""
"2643.4300001710653","<p class='stimulus'>This beautiful panel solar works</p>","74","html-keyboard-response","106","197704","0.0-4.0-1.32","","hy9tou1xc0","1","1605125429412","transword","1","25","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","107","199705","0.0-4.0-2.32","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","108","200348","0.0-4.0-0.33","","hy9tou1xc0","1","1605125429412","","","","",""
"3034.3200000934303","<p class='stimulus'>His nice friend best laughs</p>","70","html-keyboard-response","109","203383","0.0-4.0-1.33","","hy9tou1xc0","1","1605125429412","transword","1","7","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","110","205385","0.0-4.0-2.33","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","111","206028","0.0-4.0-0.34","","hy9tou1xc0","1","1605125429412","","","","",""
"5292.1750000678","<p class='stimulus'>The young bounces girl eagerly</p>","70","html-keyboard-response","112","211321","0.0-4.0-1.34","","hy9tou1xc0","1","1605125429412","transword","1","6","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","113","213322","0.0-4.0-2.34","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","114","213965","0.0-4.0-0.35","","hy9tou1xc0","1","1605125429412","","","","",""
"1529.569999780506","<p class='stimulus'>The cough syrup was helpful</p>","70","html-keyboard-response","115","215495","0.0-4.0-1.35","","hy9tou1xc0","1","1605125429412","gram","1","86","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","116","217496","0.0-4.0-2.35","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","117","218139","0.0-4.0-0.36","","hy9tou1xc0","1","1605125429412","","","","",""
"6909.124999772757","<p class='stimulus'>You should leave really now</p>","70","html-keyboard-response","118","225049","0.0-4.0-1.36","","hy9tou1xc0","1","1605125429412","transword","1","3","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","119","227049","0.0-4.0-2.36","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","120","227692","0.0-4.0-0.37","","hy9tou1xc0","1","1605125429412","","","","",""
"2617.389999795705","<p class='stimulus'>Their door bell is ringing</p>","74","html-keyboard-response","121","230311","0.0-4.0-1.37","","hy9tou1xc0","1","1605125429412","gram","1","107","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","122","232312","0.0-4.0-2.37","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","123","232956","0.0-4.0-0.38","","hy9tou1xc0","1","1605125429412","","","","",""
"1546.5699997730553","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","124","234503","0.0-4.0-1.38","","hy9tou1xc0","1","1605125429412","gram","1","123","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","125","236505","0.0-4.0-2.38","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","126","237149","0.0-4.0-0.39","","hy9tou1xc0","1","1605125429412","","","","",""
"3538.5449999012053","<p class='stimulus'>I finished a making rockular</p>","70","html-keyboard-response","127","240688","0.0-4.0-1.39","","hy9tou1xc0","1","1605125429412","control","1","65","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","128","242690","0.0-4.0-2.39","","hy9tou1xc0","1","1605125429412","","","","",""
"3772.9250001721084","You have completed block 1 of 4. You can take a short pause before continuing; press spacebar when you are ready to continue.<br /><br />[Press spacebar to begin the next block.]","32","html-keyboard-response","129","246463","0.0-5.0","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","130","247060","0.0-6.0-0.0","","hy9tou1xc0","1","1605125429412","","","","",""
"1834.1899998486042","<p class='stimulus'>You listen to rock songs</p>","74","html-keyboard-response","131","248895","0.0-6.0-1.0","","hy9tou1xc0","1","1605125429412","gram","2","152","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","132","250896","0.0-6.0-2.0","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","133","251493","0.0-6.0-0.1","","hy9tou1xc0","1","1605125429412","","","","",""
"2842.869999818504","<p class='stimulus'>Her young smiled kid fish</p>","70","html-keyboard-response","134","254336","0.0-6.0-1.1","","hy9tou1xc0","1","1605125429412","control","2","50","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","135","256338","0.0-6.0-2.1","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","136","256935","0.0-6.0-0.2","","hy9tou1xc0","1","1605125429412","","","","",""
"2030.9649999253452","<p class='stimulus'>You are just too afraid</p>","74","html-keyboard-response","137","258967","0.0-6.0-1.2","","hy9tou1xc0","1","1605125429412","gram","2","91","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","138","260969","0.0-6.0-2.2","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","139","261566","0.0-6.0-0.3","","hy9tou1xc0","1","1605125429412","","","","",""
"1911.2100000493228","<p class='stimulus'>Paper burns in the sun</p>","74","html-keyboard-response","140","263479","0.0-6.0-1.3","","hy9tou1xc0","1","1605125429412","gram","2","88","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","141","265480","0.0-6.0-2.3","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","142","266078","0.0-6.0-0.4","","hy9tou1xc0","1","1605125429412","","","","",""
"2081.8900000303984","<p class='stimulus'>They want destroy to themselves</p>","74","html-keyboard-response","143","268160","0.0-6.0-1.4","","hy9tou1xc0","1","1605125429412","transword","2","32","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","144","270162","0.0-6.0-2.4","","hy9tou1xc0","1","1605125429412","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","145","270760","0.0-6.0-0.5","","hy9tou1xc0","1","1605125429412","","","","",""
"1822.7750002406538","<p class='stimulus'>Here is the right key</p>","74","html-keyboard-response","146","272583","0.0-6.0-1.5","","hy9tou1xc0","1","1605125429412","gram","2","132","true",""
