"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","47","97878","0.0-4.0-2.12","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","48","98423","0.0-4.0-0.13","","ezhomjj7fn","1","1605121717436","","","","",""
"916.2449999985256","<p class='stimulus'>This is her second daughter</p>","74","html-keyboard-response","49","99341","0.0-4.0-1.13","","ezhomjj7fn","1","1605121717436","gram","1","145","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","50","101342","0.0-4.0-2.13","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","51","101887","0.0-4.0-0.14","","ezhomjj7fn","1","1605121717436","","","","",""
"1997.8449999998702","<p class='stimulus'>The garden vegetables grew out</p>","74","html-keyboard-response","52","103886","0.0-4.0-1.14","","ezhomjj7fn","1","1605121717436","gram","1","143","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","53","105888","0.0-4.0-2.14","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","54","106433","0.0-4.0-0.15","","ezhomjj7fn","1","1605121717436","","","","",""
"769.9549999997544","<p class='stimulus'>The newspaper can be recycled</p>","74","html-keyboard-response","55","107205","0.0-4.0-1.15","","ezhomjj7fn","1","1605121717436","gram","1","146","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","56","109207","0.0-4.0-2.15","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","57","109753","0.0-4.0-0.16","","ezhomjj7fn","1","1605121717436","","","","",""
"1452.81999999861","<p class='stimulus'>The iron will rust outside</p>","74","html-keyboard-response","58","111206","0.0-4.0-1.16","","ezhomjj7fn","1","1605121717436","gram","1","87","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","59","113208","0.0-4.0-2.16","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","60","113754","0.0-4.0-0.17","","ezhomjj7fn","1","1605121717436","","","","",""
"1035.7249999997293","<p class='stimulus'>Your old never uncles there</p>","70","html-keyboard-response","61","114792","0.0-4.0-1.17","","ezhomjj7fn","1","1605121717436","control","1","43","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","62","116794","0.0-4.0-2.17","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","63","117339","0.0-4.0-0.18","","ezhomjj7fn","1","1605121717436","","","","",""
"746.7599999999948","<p class='stimulus'>The blue whales are migrating</p>","74","html-keyboard-response","64","118087","0.0-4.0-1.18","","ezhomjj7fn","1","1605121717436","gram","1","126","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","65","120089","0.0-4.0-2.18","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","66","120634","0.0-4.0-0.19","","ezhomjj7fn","1","1605121717436","","","","",""
"1581.254999999146","<p class='stimulus'>This beautiful panel solar works</p>","70","html-keyboard-response","67","122216","0.0-4.0-1.19","","ezhomjj7fn","1","1605121717436","transword","1","25","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","68","124217","0.0-4.0-2.19","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","69","124768","0.0-4.0-0.20","","ezhomjj7fn","1","1605121717436","","","","",""
"1232.4300000000221","<p class='stimulus'>Their dog very was tomatoes</p>","70","html-keyboard-response","70","126001","0.0-4.0-1.20","","ezhomjj7fn","1","1605121717436","control","1","67","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","71","128003","0.0-4.0-2.20","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","72","128548","0.0-4.0-0.21","","ezhomjj7fn","1","1605121717436","","","","",""
"1746.6249999997526","<p class='stimulus'>His nice friend best laughs</p>","70","html-keyboard-response","73","130296","0.0-4.0-1.21","","ezhomjj7fn","1","1605121717436","transword","1","7","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","74","132298","0.0-4.0-2.21","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","75","132843","0.0-4.0-0.22","","ezhomjj7fn","1","1605121717436","","","","",""
"884.2949999998382","<p class='stimulus'>There should be no problem</p>","74","html-keyboard-response","76","133729","0.0-4.0-1.22","","ezhomjj7fn","1","1605121717436","gram","1","103","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","77","135730","0.0-4.0-2.22","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","78","136276","0.0-4.0-0.23","","ezhomjj7fn","1","1605121717436","","","","",""
"980.1749999987951","<p class='stimulus'>They have four children altogether</p>","74","html-keyboard-response","79","137257","0.0-4.0-1.23","","ezhomjj7fn","1","1605121717436","gram","1","144","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","80","139258","0.0-4.0-2.23","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","81","139803","0.0-4.0-0.24","","ezhomjj7fn","1","1605121717436","","","","",""
"1667.9700000004377","<p class='stimulus'>The young bounces girl eagerly</p>","70","html-keyboard-response","82","141473","0.0-4.0-1.24","","ezhomjj7fn","1","1605121717436","transword","1","6","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","83","143474","0.0-4.0-2.24","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","84","144019","0.0-4.0-0.25","","ezhomjj7fn","1","1605121717436","","","","",""
"1044.234999999404","<p class='stimulus'>The famous is beach movie</p>","70","html-keyboard-response","85","145065","0.0-4.0-1.25","","ezhomjj7fn","1","1605121717436","control","1","66","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","86","147066","0.0-4.0-2.25","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","87","147612","0.0-4.0-0.26","","ezhomjj7fn","1","1605121717436","","","","",""
"1006.1249999998836","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","88","148619","0.0-4.0-1.26","","ezhomjj7fn","1","1605121717436","gram","1","123","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","89","150621","0.0-4.0-2.26","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","90","151166","0.0-4.0-0.27","","ezhomjj7fn","1","1605121717436","","","","",""
"955.3300000006857","<p class='stimulus'>Their door bell is ringing</p>","74","html-keyboard-response","91","152122","0.0-4.0-1.27","","ezhomjj7fn","1","1605121717436","gram","1","107","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","92","154124","0.0-4.0-2.27","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","93","154669","0.0-4.0-0.28","","ezhomjj7fn","1","1605121717436","","","","",""
"1051.395000000426","<p class='stimulus'>Her handsome is neighbor moving</p>","70","html-keyboard-response","94","155722","0.0-4.0-1.28","","ezhomjj7fn","1","1605121717436","transword","1","4","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","95","157723","0.0-4.0-2.28","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","96","158268","0.0-4.0-0.29","","ezhomjj7fn","1","1605121717436","","","","",""
"1518.9549999995506","<p class='stimulus'>His fine breaks pen easily</p>","70","html-keyboard-response","97","159788","0.0-4.0-1.29","","ezhomjj7fn","1","1605121717436","transword","1","26","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","98","161790","0.0-4.0-2.29","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","99","162335","0.0-4.0-0.30","","ezhomjj7fn","1","1605121717436","","","","",""
"1209.7049999992887","<p class='stimulus'>That brown runs horse cried</p>","70","html-keyboard-response","100","163546","0.0-4.0-1.30","","ezhomjj7fn","1","1605121717436","control","1","46","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","101","165548","0.0-4.0-2.30","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","102","166093","0.0-4.0-0.31","","ezhomjj7fn","1","1605121717436","","","","",""
"1100.5050000003248","<p class='stimulus'>She eats fruit a salad</p>","70","html-keyboard-response","103","167195","0.0-4.0-1.31","","ezhomjj7fn","1","1605121717436","transword","1","27","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","104","169196","0.0-4.0-2.31","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","105","169743","0.0-4.0-0.32","","ezhomjj7fn","1","1605121717436","","","","",""
"935.3300000002491","<p class='stimulus'>We wish to see you</p>","74","html-keyboard-response","106","170679","0.0-4.0-1.32","","ezhomjj7fn","1","1605121717436","gram","1","84","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","107","172681","0.0-4.0-2.32","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","108","173226","0.0-4.0-0.33","","ezhomjj7fn","1","1605121717436","","","","",""
"1090.5649999986053","<p class='stimulus'>The belt is too long</p>","74","html-keyboard-response","109","174318","0.0-4.0-1.33","","ezhomjj7fn","1","1605121717436","gram","1","147","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","110","176319","0.0-4.0-2.33","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","111","176864","0.0-4.0-0.34","","ezhomjj7fn","1","1605121717436","","","","",""
"763.4500000003609","<p class='stimulus'>They wanted to sleep more</p>","74","html-keyboard-response","112","177629","0.0-4.0-1.34","","ezhomjj7fn","1","1605121717436","gram","1","105","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","113","179630","0.0-4.0-2.34","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","114","180175","0.0-4.0-0.35","","ezhomjj7fn","1","1605121717436","","","","",""
"1879.4400000006135","<p class='stimulus'>You should leave really now</p>","70","html-keyboard-response","115","182056","0.0-4.0-1.35","","ezhomjj7fn","1","1605121717436","transword","1","3","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","116","184057","0.0-4.0-2.35","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","117","184602","0.0-4.0-0.36","","ezhomjj7fn","1","1605121717436","","","","",""
"1186.1050000006799","<p class='stimulus'>The flowers grow in spring</p>","74","html-keyboard-response","118","185790","0.0-4.0-1.36","","ezhomjj7fn","1","1605121717436","gram","1","104","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","119","187791","0.0-4.0-2.36","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","120","188336","0.0-4.0-0.37","","ezhomjj7fn","1","1605121717436","","","","",""
"1372.624999999971","<p class='stimulus'>I finished a making rockular</p>","70","html-keyboard-response","121","189711","0.0-4.0-1.37","","ezhomjj7fn","1","1605121717436","control","1","65","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","122","191712","0.0-4.0-2.37","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","123","192258","0.0-4.0-0.38","","ezhomjj7fn","1","1605121717436","","","","",""
"2005.8200000003271","<p class='stimulus'>The scared really children fast</p>","70","html-keyboard-response","124","194265","0.0-4.0-1.38","","ezhomjj7fn","1","1605121717436","control","1","45","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","125","196267","0.0-4.0-2.38","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","126","196812","0.0-4.0-0.39","","ezhomjj7fn","1","1605121717436","","","","",""
"1753.894999999844","<p class='stimulus'>These pretty stones oval roll</p>","70","html-keyboard-response","127","198568","0.0-4.0-1.39","","ezhomjj7fn","1","1605121717436","transword","1","23","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","128","200569","0.0-4.0-2.39","","ezhomjj7fn","1","1605121717436","","","","",""
"3007.9800000003306","You have completed block 1 of 4. You can take a short pause before continuing; press spacebar when you are ready to continue.<br /><br />[Press spacebar to begin the next block.]","32","html-keyboard-response","129","203578","0.0-5.0","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","130","204245","0.0-6.0-0.0","","ezhomjj7fn","1","1605121717436","","","","",""
"914.1899999995076","<p class='stimulus'>I went the to tasty</p>","70","html-keyboard-response","131","205161","0.0-6.0-1.0","","ezhomjj7fn","1","1605121717436","control","2","52","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","132","207162","0.0-6.0-2.0","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","133","207829","0.0-6.0-0.1","","ezhomjj7fn","1","1605121717436","","","","",""
"1041.8200000003562","<p class='stimulus'>Her young smiled kid fish</p>","70","html-keyboard-response","134","208873","0.0-6.0-1.1","","ezhomjj7fn","1","1605121717436","control","2","50","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","135","210874","0.0-6.0-2.1","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","136","211541","0.0-6.0-0.2","","ezhomjj7fn","1","1605121717436","","","","",""
"761.8750000001455","<p class='stimulus'>You seem to live dangerously</p>","74","html-keyboard-response","137","212305","0.0-6.0-1.2","","ezhomjj7fn","1","1605121717436","gram","2","111","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","138","214306","0.0-6.0-2.2","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","139","214973","0.0-6.0-0.3","","ezhomjj7fn","1","1605121717436","","","","",""
"771.4199999991106","<p class='stimulus'>They went to a museum</p>","74","html-keyboard-response","140","215746","0.0-6.0-1.3","","ezhomjj7fn","1","1605121717436","gram","2","149","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","141","217746","0.0-6.0-2.3","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","142","218413","0.0-6.0-0.4","","ezhomjj7fn","1","1605121717436","","","","",""
"1153.9649999995017","<p class='stimulus'>That poor can man walk</p>","70","html-keyboard-response","143","219569","0.0-6.0-1.4","","ezhomjj7fn","1","1605121717436","transword","2","29","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","144","221569","0.0-6.0-2.4","","ezhomjj7fn","1","1605121717436","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","145","222237","0.0-6.0-0.5","","ezhomjj7fn","1","1605121717436","","","","",""
"1187.1750000009488","<p class='stimulus'>Your elderly wants uncle everything</p>","70","html-keyboard-response","146","223425","0.0-6.0-1.5","","ezhomjj7fn","1","1605121717436","transword","2","10","true",""
