"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","participant","uid","list","timestamp","condition","block","item_no","correct","responses"
"1211.0000001266599","<p class='stimulus'>Her clever sister little eagerly</p>","70","html-keyboard-response","10","41291","0.0-4.0-1.0","","q9oxl90kon","2","1605122964771","control","1","167","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","11","43292","0.0-4.0-2.0","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","12","43885","0.0-4.0-0.1","","q9oxl90kon","2","1605122964771","","","","",""
"876.0000001639128","<p class='stimulus'>His lawn chair can fold</p>","74","html-keyboard-response","13","44763","0.0-4.0-1.1","","q9oxl90kon","2","1605122964771","gram","1","287","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","14","46765","0.0-4.0-2.1","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","15","47358","0.0-4.0-0.2","","q9oxl90kon","2","1605122964771","","","","",""
"924.000000115484","<p class='stimulus'>The thin falls rod roll</p>","74","html-keyboard-response","16","48284","0.0-4.0-1.2","","q9oxl90kon","2","1605122964771","control","1","186","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","17","50285","0.0-4.0-2.2","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","18","50878","0.0-4.0-0.3","","q9oxl90kon","2","1605122964771","","","","",""
"820.9999999962747","<p class='stimulus'>They have four children altogether</p>","74","html-keyboard-response","19","51701","0.0-4.0-1.3","","q9oxl90kon","2","1605122964771","gram","1","306","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","20","53702","0.0-4.0-2.3","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","21","54295","0.0-4.0-0.4","","q9oxl90kon","2","1605122964771","","","","",""
"905.9999999590218","<p class='stimulus'>The famous is beach rockular</p>","70","html-keyboard-response","22","55203","0.0-4.0-1.4","","q9oxl90kon","2","1605122964771","transword","1","228","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","23","57204","0.0-4.0-2.4","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","24","57797","0.0-4.0-0.5","","q9oxl90kon","2","1605122964771","","","","",""
"908.9999999850988","<p class='stimulus'>Her desk has rounded corners</p>","74","html-keyboard-response","25","58709","0.0-4.0-1.5","","q9oxl90kon","2","1605122964771","gram","1","286","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","26","60710","0.0-4.0-2.5","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","27","61303","0.0-4.0-0.6","","q9oxl90kon","2","1605122964771","","","","",""
"967.9999998770654","<p class='stimulus'>The baker makes good pastries</p>","74","html-keyboard-response","28","62273","0.0-4.0-1.6","","q9oxl90kon","2","1605122964771","gram","1","289","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","29","64274","0.0-4.0-2.6","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","30","64867","0.0-4.0-0.7","","q9oxl90kon","2","1605122964771","","","","",""
"824.9999999534339","<p class='stimulus'>This beautiful panel solar easily</p>","74","html-keyboard-response","31","65694","0.0-4.0-1.7","","q9oxl90kon","2","1605122964771","control","1","187","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","32","67695","0.0-4.0-2.7","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","33","68288","0.0-4.0-0.8","","q9oxl90kon","2","1605122964771","","","","",""
"841.9999999459833","<p class='stimulus'>The belt is too long</p>","74","html-keyboard-response","34","69132","0.0-4.0-1.8","","q9oxl90kon","2","1605122964771","gram","1","309","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","35","71133","0.0-4.0-2.8","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","36","71726","0.0-4.0-0.9","","q9oxl90kon","2","1605122964771","","","","",""
"1814.9999999441206","<p class='stimulus'>My wooden is cabin there</p>","70","html-keyboard-response","37","73542","0.0-4.0-1.9","","q9oxl90kon","2","1605122964771","transword","1","206","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","38","75543","0.0-4.0-2.9","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","39","76136","0.0-4.0-0.10","","q9oxl90kon","2","1605122964771","","","","",""
"883.9999998454005","<p class='stimulus'>We wish to see you</p>","74","html-keyboard-response","40","77022","0.0-4.0-1.10","","q9oxl90kon","2","1605122964771","gram","1","246","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","41","79023","0.0-4.0-2.10","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","42","79616","0.0-4.0-0.11","","q9oxl90kon","2","1605122964771","","","","",""
"822.999999858439","<p class='stimulus'>That brown runs horse fast</p>","70","html-keyboard-response","43","80441","0.0-4.0-1.11","","q9oxl90kon","2","1605122964771","transword","1","208","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","44","82442","0.0-4.0-2.11","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","45","83035","0.0-4.0-0.12","","q9oxl90kon","2","1605122964771","","","","",""
"902.9999999329448","<p class='stimulus'>The cough syrup was helpful</p>","74","html-keyboard-response","46","83941","0.0-4.0-1.12","","q9oxl90kon","2","1605122964771","gram","1","248","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","47","85942","0.0-4.0-2.12","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","48","86535","0.0-4.0-0.13","","q9oxl90kon","2","1605122964771","","","","",""
"1111.9999999646097","<p class='stimulus'>You should leave really moving</p>","70","html-keyboard-response","49","87649","0.0-4.0-1.13","","q9oxl90kon","2","1605122964771","control","1","165","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","50","89651","0.0-4.0-2.13","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","51","90244","0.0-4.0-0.14","","q9oxl90kon","2","1605122964771","","","","",""
"1108.0000000074506","<p class='stimulus'>Their dog very was afraid</p>","74","html-keyboard-response","52","91353","0.0-4.0-1.14","","q9oxl90kon","2","1605122964771","transword","1","229","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","53","93354","0.0-4.0-2.14","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","54","93947","0.0-4.0-0.15","","q9oxl90kon","2","1605122964771","","","","",""
"1129.9999998882413","<p class='stimulus'>Their door bell is ringing</p>","74","html-keyboard-response","55","95079","0.0-4.0-1.15","","q9oxl90kon","2","1605122964771","gram","1","269","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","56","97080","0.0-4.0-2.15","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","57","97673","0.0-4.0-0.16","","q9oxl90kon","2","1605122964771","","","","",""
"1058.000000193715","<p class='stimulus'>The blue whales are migrating</p>","74","html-keyboard-response","58","98733","0.0-4.0-1.16","","q9oxl90kon","2","1605122964771","gram","1","288","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","59","100734","0.0-4.0-2.16","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","60","101327","0.0-4.0-0.17","","q9oxl90kon","2","1605122964771","","","","",""
"1364.0000000596046","<p class='stimulus'>These pretty stones oval gently</p>","70","html-keyboard-response","61","102693","0.0-4.0-1.17","","q9oxl90kon","2","1605122964771","control","1","185","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","62","104694","0.0-4.0-2.17","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","63","105287","0.0-4.0-0.18","","q9oxl90kon","2","1605122964771","","","","",""
"833.0000001005828","<p class='stimulus'>I finished a making movie</p>","74","html-keyboard-response","64","106122","0.0-4.0-1.18","","q9oxl90kon","2","1605122964771","transword","1","227","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","65","108123","0.0-4.0-2.18","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","66","108716","0.0-4.0-0.19","","q9oxl90kon","2","1605122964771","","","","",""
"1310.0000000558794","<p class='stimulus'>She eats fruit a disappear</p>","70","html-keyboard-response","67","110029","0.0-4.0-1.19","","q9oxl90kon","2","1605122964771","control","1","189","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","68","112030","0.0-4.0-2.19","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","69","112629","0.0-4.0-0.20","","q9oxl90kon","2","1605122964771","","","","",""
"1028.999999864027","<p class='stimulus'>Her handsome is neighbor now</p>","70","html-keyboard-response","70","113660","0.0-4.0-1.20","","q9oxl90kon","2","1605122964771","control","1","166","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","71","115661","0.0-4.0-2.20","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","72","116254","0.0-4.0-0.21","","q9oxl90kon","2","1605122964771","","","","",""
"1097.9999999981374","<p class='stimulus'>The brown bugs were eaten</p>","74","html-keyboard-response","73","117354","0.0-4.0-1.21","","q9oxl90kon","2","1605122964771","gram","1","268","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","74","119355","0.0-4.0-2.21","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","75","119962","0.0-4.0-0.22","","q9oxl90kon","2","1605122964771","","","","",""
"1435.0000000558794","<p class='stimulus'>The scared really children cried</p>","70","html-keyboard-response","76","121400","0.0-4.0-1.22","","q9oxl90kon","2","1605122964771","transword","1","207","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","77","123401","0.0-4.0-2.22","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","78","123994","0.0-4.0-0.23","","q9oxl90kon","2","1605122964771","","","","",""
"1209.000000031665","<p class='stimulus'>The young bounces girl passed</p>","70","html-keyboard-response","79","125206","0.0-4.0-1.23","","q9oxl90kon","2","1605122964771","control","1","168","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","80","127207","0.0-4.0-2.23","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","81","127810","0.0-4.0-0.24","","q9oxl90kon","2","1605122964771","","","","",""
"1229.9999999813735","<p class='stimulus'>The garden vegetables grew out</p>","74","html-keyboard-response","82","129040","0.0-4.0-1.24","","q9oxl90kon","2","1605122964771","gram","1","305","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","83","131041","0.0-4.0-2.24","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","84","131634","0.0-4.0-0.25","","q9oxl90kon","2","1605122964771","","","","",""
"851.9999999552965","<p class='stimulus'>They wanted to sleep more</p>","70","html-keyboard-response","85","132488","0.0-4.0-1.25","","q9oxl90kon","2","1605122964771","gram","1","267","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","86","134489","0.0-4.0-2.25","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","87","135082","0.0-4.0-0.26","","q9oxl90kon","2","1605122964771","","","","",""
"878.9999999571592","<p class='stimulus'>She threw out the flour</p>","70","html-keyboard-response","88","135964","0.0-4.0-1.26","","q9oxl90kon","2","1605122964771","gram","1","245","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","89","137965","0.0-4.0-2.26","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","90","138558","0.0-4.0-0.27","","q9oxl90kon","2","1605122964771","","","","",""
"1564.9999999441206","<p class='stimulus'>His short felt girlfriend cold</p>","70","html-keyboard-response","91","140127","0.0-4.0-1.27","","q9oxl90kon","2","1605122964771","transword","1","225","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","92","142128","0.0-4.0-2.27","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","93","142722","0.0-4.0-0.28","","q9oxl90kon","2","1605122964771","","","","",""
"1181.0000000987202","<p class='stimulus'>Our father many loves things</p>","70","html-keyboard-response","94","143905","0.0-4.0-1.28","","q9oxl90kon","2","1605122964771","transword","1","209","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","95","145905","0.0-4.0-2.28","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","96","146499","0.0-4.0-0.29","","q9oxl90kon","2","1605122964771","","","","",""
"867.0000000856817","<p class='stimulus'>His nice friend best everything</p>","70","html-keyboard-response","97","147368","0.0-4.0-1.29","","q9oxl90kon","2","1605122964771","control","1","169","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","98","149369","0.0-4.0-2.29","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","99","149962","0.0-4.0-0.30","","q9oxl90kon","2","1605122964771","","","","",""
"1241.0000001545995","<p class='stimulus'>The flowers grow in spring</p>","74","html-keyboard-response","100","151206","0.0-4.0-1.30","","q9oxl90kon","2","1605122964771","gram","1","266","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","101","153206","0.0-4.0-2.30","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","102","153799","0.0-4.0-0.31","","q9oxl90kon","2","1605122964771","","","","",""
"1689.9999999441206","<p class='stimulus'>Your old never uncles forget</p>","70","html-keyboard-response","103","155492","0.0-4.0-1.31","","q9oxl90kon","2","1605122964771","transword","1","205","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","104","157493","0.0-4.0-2.31","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","105","158086","0.0-4.0-0.32","","q9oxl90kon","2","1605122964771","","","","",""
"1006.9999999832362","<p class='stimulus'>The newspaper can be recycled</p>","74","html-keyboard-response","106","159096","0.0-4.0-1.32","","q9oxl90kon","2","1605122964771","gram","1","308","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","107","161097","0.0-4.0-2.32","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","108","161690","0.0-4.0-0.33","","q9oxl90kon","2","1605122964771","","","","",""
"807.0000000298023","<p class='stimulus'>There should be no problem</p>","74","html-keyboard-response","109","162499","0.0-4.0-1.33","","q9oxl90kon","2","1605122964771","gram","1","265","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","110","164500","0.0-4.0-2.33","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","111","165093","0.0-4.0-0.34","","q9oxl90kon","2","1605122964771","","","","",""
"1135.0000000093132","<p class='stimulus'>The iron will rust outside</p>","74","html-keyboard-response","112","166231","0.0-4.0-1.34","","q9oxl90kon","2","1605122964771","gram","1","249","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","113","168232","0.0-4.0-2.34","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","114","168825","0.0-4.0-0.35","","q9oxl90kon","2","1605122964771","","","","",""
"881.9999999832362","<p class='stimulus'>There is a public holiday</p>","74","html-keyboard-response","115","169709","0.0-4.0-1.35","","q9oxl90kon","2","1605122964771","gram","1","285","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","116","171710","0.0-4.0-2.35","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","117","172303","0.0-4.0-0.36","","q9oxl90kon","2","1605122964771","","","","",""
"784.999999916181","<p class='stimulus'>This is her second daughter</p>","74","html-keyboard-response","118","173090","0.0-4.0-1.36","","q9oxl90kon","2","1605122964771","gram","1","307","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","119","175090","0.0-4.0-2.36","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","120","175683","0.0-4.0-0.37","","q9oxl90kon","2","1605122964771","","","","",""
"945.9999999962747","<p class='stimulus'>We will for come dinner</p>","74","html-keyboard-response","121","176631","0.0-4.0-1.37","","q9oxl90kon","2","1605122964771","transword","1","226","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","122","178633","0.0-4.0-2.37","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","123","179226","0.0-4.0-0.38","","q9oxl90kon","2","1605122964771","","","","",""
"1157.0000001229346","<p class='stimulus'>The sweet bread is good</p>","74","html-keyboard-response","124","180385","0.0-4.0-1.38","","q9oxl90kon","2","1605122964771","gram","1","247","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","125","182386","0.0-4.0-2.38","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","126","182979","0.0-4.0-0.39","","q9oxl90kon","2","1605122964771","","","","",""
"1051.9999999087304","<p class='stimulus'>His fine breaks pen works</p>","70","html-keyboard-response","127","184034","0.0-4.0-1.39","","q9oxl90kon","2","1605122964771","control","1","188","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","128","186034","0.0-4.0-2.39","","q9oxl90kon","2","1605122964771","","","","",""
"12823.00000009127","You have completed block 1 of 4. You can take a short pause before continuing; press spacebar when you are ready to continue.<br /><br />[Press spacebar to begin the next block.]","32","html-keyboard-response","129","198858","0.0-5.0","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","130","199527","0.0-6.0-0.0","","q9oxl90kon","2","1605122964771","","","","",""
"1172.000000020489","<p class='stimulus'>My fresh is watermelon tasty</p>","74","html-keyboard-response","131","200701","0.0-6.0-1.0","","q9oxl90kon","2","1605122964771","transword","2","213","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","132","202702","0.0-6.0-2.0","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","133","203371","0.0-6.0-0.1","","q9oxl90kon","2","1605122964771","","","","",""
"812.9999998491257","<p class='stimulus'>I went the to cinema</p>","74","html-keyboard-response","134","204185","0.0-6.0-1.1","","q9oxl90kon","2","1605122964771","transword","2","214","false",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""red"" /></svg>","null","html-keyboard-response","135","206186","0.0-6.0-2.1","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","136","206855","0.0-6.0-0.2","","q9oxl90kon","2","1605122964771","","","","",""
"820.9999999962747","<p class='stimulus'>You will be going tomorrow</p>","74","html-keyboard-response","137","207678","0.0-6.0-1.2","","q9oxl90kon","2","1605122964771","gram","2","254","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","138","209679","0.0-6.0-2.2","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","139","210348","0.0-6.0-0.3","","q9oxl90kon","2","1605122964771","","","","",""
"846.0000001359731","<p class='stimulus'>There are so many people</p>","74","html-keyboard-response","140","211196","0.0-6.0-1.3","","q9oxl90kon","2","1605122964771","gram","2","252","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","141","213197","0.0-6.0-2.3","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","142","213867","0.0-6.0-0.4","","q9oxl90kon","2","1605122964771","","","","",""
"1991.999999852851","<p class='stimulus'>My friend to likes dance</p>","70","html-keyboard-response","143","215863","0.0-6.0-1.4","","q9oxl90kon","2","1605122964771","transword","2","234","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","144","217864","0.0-6.0-2.4","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","145","218533","0.0-6.0-0.5","","q9oxl90kon","2","1605122964771","","","","",""
"994.9999998789281","<p class='stimulus'>The time difference is important</p>","74","html-keyboard-response","146","219530","0.0-6.0-1.5","","q9oxl90kon","2","1605122964771","gram","2","271","true",""
"null","<svg width=""40"" height=""40""><circle             cx=""20"" cy=""20"" r=""20"" fill=""green"" /></svg>","null","html-keyboard-response","147","221531","0.0-6.0-2.5","","q9oxl90kon","2","1605122964771","","","","",""
"null","<p class=""stimulus"">+</p>","null","html-keyboard-response","148","222200","0.0-6.0-0.6","","q9oxl90kon","2","1605122964771","","","","",""
